 variables ="n", "cdx-mrt", "cdy-mrt"
 zone T="drag_mrt"
       160          2.323721126     0.390377E-02
       161          2.318388380     0.395538E-02
       162          2.312017450     0.425475E-02
       163          2.305279568     0.475430E-02
       164          2.297974823     0.544884E-02
       165          2.290882752     0.626474E-02
       166          2.283958223     0.718063E-02
       167          2.278014450     0.811472E-02
       168          2.273044563     0.904771E-02
       169          2.269765537     0.990457E-02
       170          2.268065515     0.106780E-01
       171          2.268450383     0.113070E-01
       172          2.270627148     0.118007E-01
       173          2.274857500     0.121139E-01
       174          2.280650175     0.122736E-01
       175          2.288042386     0.122520E-01
       176          2.296397838     0.120942E-01
       177          2.305612335     0.117886E-01
       178          2.314993522     0.113966E-01
       179          2.324388239     0.109178E-01
       180          2.333128367     0.104208E-01
       181          2.341094447     0.990636E-02
       182          2.347726564     0.943919E-02
       183          2.353016907     0.901009E-02
       184          2.356566613     0.867096E-02
       185          2.358517394     0.839727E-02
       186          2.358652551     0.822615E-02
       187          2.357269199     0.811981E-02
       188          2.354316148     0.810592E-02
       189          2.350208084     0.813986E-02
       190          2.344997557     0.824661E-02
       191          2.339148904     0.838123E-02
       192          2.332752679     0.857054E-02
       193          2.326261604     0.877184E-02
       194          2.319744199     0.901480E-02
       195          2.313592769     0.925834E-02
       196          2.307818045     0.953303E-02
       197          2.302732169     0.979763E-02
       198          2.298279973     0.100819E-01
       199          2.294692467     0.103430E-01
       200          2.291848262     0.106090E-01
       201          2.289902923     0.108359E-01
       202          2.288680202     0.110514E-01
       203          2.288273899     0.112115E-01
       204          2.288464363     0.113460E-01
       205          2.289296045     0.114136E-01
       206          2.290519608     0.114480E-01
       207          2.292148494     0.114132E-01
       208          2.293925481     0.113481E-01
       209          2.295855776     0.112222E-01
       210          2.297694659     0.110799E-01
       211          2.299460508     0.108953E-01
       212          2.300942550     0.107158E-01
       213          2.302191303     0.105178E-01
       214          2.303042749     0.103490E-01
